Date,Time,State,State No,Scale,Injuries,Fatalities,Start Lat,Start Lon,Length,Width
1951-05-20,19:00:00,KS,20.0,2.0,0.0,0.0,37.97,-101.25,1.0,10.0
1951-05-20,19:00:00,KS,21.0,3.0,0.0,0.0,39.78,-101.38,0.1,10.0
1951-05-21,01:00:00,KS,22.0,2.0,0.0,0.0,39.03,-96.97,0.1,10.0
1951-05-21,19:00:00,KS,23.0,1.0,0.0,0.0,37.53,-101.75,0.1,10.0
1951-05-23,04:23:00,GA,2.0,1.0,0.0,0.0,31.83,-81.5,0.3,300.0
1951-05-23,15:30:00,GA,1.0,2.0,0.0,0.0,31.3,-83.83,9.2,50.0
1951-05-24,17:00:00,TX,6.0,1.0,0.0,1.0,33.37,-99.9,0.5,20.0
1951-05-25,14:30:00,KS,24.0,1.0,0.0,0.0,39.45,-97.5,0.1,10.0
1951-05-25,16:00:00,KS,25.0,3.0,0.0,1.0,39.27,-97.18,4.1,440.0
1951-05-25,18:00:00,KS,26.0,2.0,0.0,0.0,39.93,-97.43,0.1,10.0
1951-05-25,21:00:00,MO,1.0,1.0,0.0,0.0,40.4,-95.17,0.2,10.0
1951-05-26,09:30:00,FL,2.0,1.0,0.0,3.0,29.85,-84.68,0.1,10.0
1951-05-26,12:30:00,FL,3.0,-9.0,0.0,0.0,30.18,-82.63,0.1,10.0
1951-05-30,14:34:00,NE,3.0,2.0,7.0,0.0,41.9,-103.5,19.7,10.0
1951-05-30,18:20:00,NE,4.0,1.0,0.0,0.0,40.47,-101.55,2.0,33.0
1951-05-30,20:00:00,KS,27.0,1.0,0.0,0.0,38.83,-99.27,3.0,10.0
1951-05-30,22:50:00,KS,34.0,-9.0,0.0,0.0,39.47,-95.73,0.1,10.0
1951-05-30,22:50:00,KS,33.0,-9.0,0.0,0.0,39.4,-96.03,0.1,10.0
1951-05-30,22:50:00,KS,32.0,1.0,0.0,0.0,39.35,-96.45,7.7,10.0
1951-05-30,22:50:00,KS,31.0,-9.0,0.0,0.0,39.25,-96.58,0.1,10.0
1951-05-30,22:50:00,KS,30.0,0.0,0.0,0.0,39.28,-97.02,0.1,10.0
1951-05-30,22:50:00,KS,29.0,1.0,0.0,0.0,39.13,-97.05,8.3,10.0
1951-05-30,22:50:00,KS,28.0,-9.0,0.0,0.0,39.4,-97.18,0.1,10.0
1951-05-31,16:00:00,TX,7.0,1.0,0.0,0.0,35.77,-101.38,0.5,17.0
1951-05-31,23:45:00,KS,35.0,2.0,0.0,0.0,39.37,-95.4,3.0,440.0
1951-06-01,18:00:00,MI,2.0,1.0,1.0,0.0,42.75,-84.75,0.5,10.0
1951-06-01,20:00:00,KS,36.0,1.0,0.0,0.0,39.73,-97.98,11.0,10.0
1951-06-01,21:15:00,IA,1.0,3.0,7.0,0.0,42.07,-92.92,1.5,880.0
1951-06-05,15:30:00,NM,1.0,0.0,0.0,0.0,33.1,-104.8,2.0,10.0
1951-06-05,18:00:00,OK,25.0,2.0,0.0,0.0,36.53,-101.8,0.1,10.0
1951-06-06,13:30:00,CO,5.0,2.0,1.0,0.0,38.73,-103.58,4.7,217.0
1951-06-06,16:30:00,KS,37.0,2.0,3.0,0.0,37.58,-101.33,0.1,10.0
1951-06-06,18:00:00,KS,38.0,1.0,0.0,0.0,38.88,-99.92,3.0,400.0
1951-06-06,18:20:00,TX,8.0,-9.0,0.0,0.0,35.23,-101.82,0.1,10.0
1951-06-06,18:50:00,TX,9.0,-9.0,0.0,0.0,35.62,-101.47,0.1,10.0
1951-06-06,19:30:00,KS,42.0,-9.0,0.0,0.0,37.52,-98.82,0.1,10.0
1951-06-06,19:30:00,KS,41.0,-9.0,0.0,0.0,37.63,-98.9,9.0,10.0
1951-06-06,19:30:00,KS,40.0,-9.0,0.0,0.0,37.78,-98.87,0.1,10.0
1951-06-06,19:30:00,KS,39.0,3.0,3.0,0.0,37.58,-101.37,44.8,10.0
1951-06-06,19:30:00,KS,43.0,-9.0,0.0,0.0,37.77,-98.57,0.1,10.0
1951-06-06,20:00:00,KS,44.0,1.0,0.0,0.0,39.18,-99.03,0.1,10.0
1951-06-06,20:06:00,TX,10.0,3.0,12.0,0.0,35.43,-101.18,10.4,100.0
1951-06-06,20:40:00,TX,11.0,0.0,0.0,0.0,35.55,-100.97,0.1,10.0
1951-06-06,20:50:00,TX,12.0,2.0,0.0,0.0,34.43,-100.2,3.6,1760.0
1951-06-06,21:30:00,OK,26.0,0.0,0.0,0.0,34.83,-99.47,0.2,33.0
1951-06-06,22:00:00,KS,45.0,1.0,0.0,0.0,37.68,-97.12,0.1,10.0
1951-06-06,23:50:00,OK,27.0,2.0,0.0,0.0,34.7,-97.7,3.8,450.0
1951-06-07,17:00:00,OK,28.0,2.0,0.0,0.0,34.5,-99.0,0.5,100.0
1951-06-07,18:15:00,OK,29.0,1.0,1.0,0.0,36.45,-95.75,5.7,33.0
1951-06-07,22:55:00,OK,30.0,2.0,1.0,0.0,35.57,-95.27,0.1,10.0
1951-06-08,09:00:00,AL,2.0,2.0,2.0,0.0,34.97,-86.43,0.1,100.0
1951-06-08,13:30:00,KS,46.0,1.0,0.0,0.0,38.42,-95.62,0.8,600.0
1951-06-08,17:00:00,KS,47.0,2.0,0.0,0.0,38.88,-95.35,0.1,10.0
1951-06-08,17:45:00,MO,2.0,1.0,0.0,0.0,37.93,-91.88,0.1,10.0
1951-06-08,18:30:00,OK,31.0,3.0,0.0,0.0,35.38,-98.8,10.9,173.0
1951-06-08,19:14:00,OK,32.0,1.0,0.0,0.0,36.67,-97.33,0.3,200.0
1951-06-08,19:15:00,OK,33.0,1.0,0.0,0.0,34.37,-98.72,0.1,10.0
1951-06-09,05:30:00,MS,5.0,-9.0,0.0,0.0,32.9,-90.72,2.0,10.0
1951-06-09,17:00:00,NC,1.0,1.0,0.0,0.0,36.0,-78.33,3.8,30.0
1951-06-13,15:05:00,VA,3.0,2.0,12.0,0.0,37.55,-77.48,4.1,350.0
1951-06-13,15:30:00,NC,2.0,1.0,0.0,0.0,34.4,-77.53,1.0,20.0
1951-06-14,11:30:00,ND,1.0,-9.0,0.0,0.0,46.77,-100.45,0.1,10.0
1951-06-14,21:00:00,CO,6.0,1.0,0.0,0.0,39.0,-104.25,0.1,10.0
1951-06-15,19:15:00,KS,48.0,0.0,0.0,0.0,39.07,-95.82,0.5,100.0
1951-06-15,22:20:00,TX,13.0,1.0,6.0,0.0,32.45,-100.02,4.9,20.0
1951-06-16,00:30:00,TX,14.0,2.0,0.0,0.0,32.45,-97.42,14.5,20.0
1951-06-17,15:00:00,KS,49.0,-9.0,0.0,0.0,38.0,-101.78,0.1,10.0
1951-06-17,22:00:00,KS,50.0,0.0,0.0,0.0,39.07,-100.23,0.7,10.0
1951-06-17,22:30:00,KS,51.0,-9.0,0.0,0.0,39.07,-100.3,0.1,10.0
1951-06-17,23:00:00,KS,52.0,-9.0,0.0,0.0,38.62,-95.08,0.1,10.0
1951-06-18,18:00:00,CO,7.0,-9.0,0.0,0.0,38.15,-103.97,29.9,10.0
1951-06-19,16:00:00,IA,2.0,1.0,0.0,0.0,43.38,-96.25,0.5,17.0
1951-06-19,17:30:00,MN,1.0,4.0,20.0,1.0,44.88,-94.37,52.6,330.0
1951-06-19,17:45:00,NE,5.0,1.0,0.0,0.0,42.95,-103.88,4.7,110.0
1951-06-19,18:00:00,KS,53.0,-9.0,0.0,0.0,37.1,-99.1,0.1,10.0
1951-06-19,20:50:00,WI,1.0,2.0,0.0,0.0,43.62,-88.5,1.0,467.0
1951-06-20,22:00:00,KS,54.0,2.0,0.0,0.0,38.47,-101.37,48.6,10.0
1951-06-20,22:00:00,KS,55.0,1.0,0.0,0.0,39.28,-100.95,0.1,10.0
1951-06-20,23:20:00,OK,34.0,1.0,0.0,0.0,36.3,-98.18,0.1,10.0
1951-06-21,01:00:00,KS,57.0,-9.0,0.0,0.0,39.37,-98.88,22.2,10.0
1951-06-21,17:00:00,OK,35.0,1.0,0.0,0.0,36.63,-102.78,4.3,10.0
1951-06-21,19:50:00,IN,2.0,3.0,4.0,0.0,41.12,-86.48,5.4,1760.0
1951-06-21,23:00:00,KS,56.0,2.0,0.0,0.0,38.53,-99.32,0.1,10.0
1951-06-22,02:00:00,KS,58.0,-9.0,0.0,0.0,37.83,-96.3,0.1,10.0
1951-06-22,15:30:00,OH,2.0,2.0,0.0,0.0,41.42,-81.85,1.0,100.0
1951-06-23,22:00:00,KS,60.0,2.0,5.0,1.0,37.18,-101.35,0.1,10.0
1951-06-23,22:00:00,KS,59.0,-9.0,0.0,1.0,37.12,-101.62,0.1,10.0
1951-06-24,14:00:00,SC,1.0,1.0,0.0,0.0,33.32,-81.13,0.1,10.0
1951-06-25,15:00:00,MN,2.0,2.0,0.0,0.0,43.57,-94.77,14.2,10.0
1951-06-25,15:30:00,NE,6.0,2.0,1.0,0.0,41.1,-103.05,10.4,57.0
1951-06-25,17:07:00,IA,3.0,2.0,8.0,0.0,43.22,-93.8,0.8,500.0
1951-06-25,17:45:00,CO,8.0,1.0,1.0,0.0,40.85,-102.5,20.2,10.0
1951-06-26,14:45:00,WV,1.0,1.0,1.0,0.0,39.13,-81.7,0.1,250.0
1951-06-26,18:00:00,MI,3.0,1.0,0.0,0.0,43.67,-84.33,0.1,10.0
1951-06-27,00:10:00,KS,61.0,4.0,100.0,5.0,39.03,-99.88,0.8,300.0
1951-06-27,01:00:00,KS,62.0,1.0,0.0,0.0,38.87,-99.37,0.1,10.0
1951-06-27,06:00:00,OH,3.0,1.0,0.0,0.0,39.5,-84.58,4.7,10.0
1951-06-27,15:00:00,VA,4.0,1.0,0.0,0.0,37.12,-76.53,0.1,10.0
1951-06-27,19:30:00,IL,1.0,3.0,35.0,0.0,39.95,-89.17,9.6,300.0
1951-06-27,20:45:00,IL,2.0,3.0,15.0,1.0,40.27,-89.47,18.2,200.0
1951-06-27,22:04:00,PA,3.0,2.0,0.0,0.0,40.58,-79.25,19.7,10.0
1951-07-02,00:15:00,TX,15.0,2.0,0.0,0.0,34.18,-102.12,1.0,20.0
1951-07-03,20:00:00,WI,2.0,2.0,0.0,0.0,43.48,-90.23,0.5,50.0
1951-07-04,01:00:00,MO,3.0,2.0,1.0,0.0,37.15,-94.47,0.1,100.0
1951-07-04,21:00:00,KS,63.0,-9.0,0.0,0.0,37.58,-99.6,0.1,10.0
1951-07-06,11:00:00,NC,3.0,1.0,0.0,0.0,33.92,-78.23,0.1,10.0
1951-07-07,17:30:00,NE,7.0,0.0,0.0,0.0,40.85,-101.55,5.1,10.0
1951-07-07,18:00:00,KS,64.0,2.0,0.0,0.0,39.25,-99.57,0.1,10.0
1951-07-08,20:00:00,SD,1.0,2.0,1.0,0.0,45.37,-96.83,0.1,10.0
1951-07-08,20:15:00,MO,4.0,2.0,0.0,0.0,39.22,-94.02,2.3,100.0
1951-07-09,01:00:00,IN,3.0,2.0,0.0,0.0,40.48,-86.12,1.0,1760.0
1951-07-09,23:45:00,MO,5.0,1.0,0.0,0.0,36.55,-91.7,2.0,440.0
1951-07-13,20:00:00,NE,8.0,0.0,0.0,0.0,41.23,-102.58,0.1,10.0
1951-07-15,16:20:00,OK,38.0,0.0,0.0,0.0,34.8,-94.8,0.1,100.0
1951-07-15,16:20:00,OK,37.0,0.0,0.0,0.0,34.8,-94.8,0.1,100.0
1951-07-15,16:20:00,OK,36.0,2.0,0.0,0.0,34.8,-94.8,0.1,100.0
1951-07-17,17:45:00,IA,4.0,1.0,2.0,0.0,43.18,-95.87,0.1,10.0
1951-07-20,18:15:00,SD,2.0,2.0,4.0,0.0,44.9,-96.08,1.0,10.0
1951-07-20,21:00:00,MN,3.0,3.0,40.0,5.0,44.93,-93.5,11.6,10.0
1951-07-21,11:00:00,PA,4.0,0.0,0.0,0.0,41.8,-76.47,0.1,10.0
1951-07-21,22:00:00,MI,4.0,2.0,0.0,0.0,42.15,-83.55,0.5,217.0
1951-07-22,00:50:00,KS,65.0,-9.0,0.0,0.0,39.48,-97.58,7.7,10.0
1951-07-22,15:20:00,FL,4.0,2.0,0.0,0.0,27.73,-82.43,0.1,10.0
1951-07-27,15:30:00,OK,39.0,1.0,0.0,0.0,36.13,-99.8,0.1,10.0
1951-08-06,15:00:00,KS,66.0,-9.0,0.0,0.0,37.55,-99.63,0.1,10.0
1951-08-07,17:00:00,KS,67.0,1.0,0.0,0.0,37.05,-101.77,0.1,10.0
1951-08-07,21:30:00,KS,68.0,-9.0,0.0,0.0,38.75,-99.83,0.1,10.0
1951-08-08,15:00:00,NE,9.0,1.0,0.0,0.0,41.75,-103.25,0.1,440.0
1951-08-09,11:00:00,NC,4.0,2.0,0.0,0.0,35.75,-81.33,0.5,100.0
1951-08-10,13:57:00,OK,40.0,1.0,2.0,0.0,35.8,-97.2,5.9,200.0
1951-08-10,15:30:00,NM,2.0,0.0,0.0,0.0,36.67,-103.95,12.2,30.0
1951-08-10,18:30:00,KS,69.0,-9.0,0.0,0.0,39.87,-101.67,2.3,250.0
1951-08-13,02:30:00,KS,70.0,-9.0,0.0,0.0,38.23,-97.77,0.1,10.0
1951-08-13,02:30:00,KS,71.0,-9.0,0.0,0.0,38.23,-97.77,0.1,10.0
1951-08-14,15:00:00,ND,2.0,1.0,0.0,0.0,46.38,-102.25,0.1,10.0
1951-08-15,14:00:00,MI,7.0,1.0,0.0,0.0,43.18,-83.22,0.2,300.0
1951-08-15,14:00:00,MI,5.0,1.0,0.0,0.0,42.67,-84.83,2.3,100.0
1951-08-15,14:30:00,MI,6.0,2.0,0.0,0.0,42.9,-84.88,28.5,333.0
1951-08-20,15:30:00,CT,1.0,2.0,0.0,0.0,41.87,-72.25,0.1,50.0
1951-08-21,14:00:00,MA,1.0,2.0,0.0,0.0,42.7,-71.13,9.3,100.0
1951-08-21,14:00:00,NH,1.0,2.0,0.0,0.0,42.83,-71.13,4.9,67.0
1951-08-21,16:15:00,CT,2.0,2.0,9.0,0.0,41.62,-73.42,43.9,100.0
1951-08-21,16:30:00,CT,3.0,3.0,8.0,0.0,41.58,-72.5,0.1,10.0
1951-08-22,15:00:00,LA,6.0,1.0,0.0,0.0,30.25,-93.42,0.5,33.0
1951-08-23,21:30:00,KS,72.0,-9.0,0.0,0.0,38.58,-99.57,0.1,10.0
1951-08-24,07:30:00,KS,73.0,-9.0,0.0,0.0,38.67,-95.17,0.1,10.0
1951-08-24,17:30:00,KS,74.0,2.0,0.0,0.0,39.78,-100.92,3.3,100.0
1951-08-26,23:59:00,IA,5.0,1.0,0.0,0.0,42.85,-95.95,5.6,140.0
1951-08-31,15:50:00,OK,41.0,1.0,0.0,0.0,36.73,-98.67,0.5,440.0
1951-08-31,16:20:00,KS,75.0,-9.0,0.0,0.0,38.67,-97.67,0.1,10.0
1951-08-31,16:20:00,KS,76.0,-9.0,0.0,0.0,38.67,-96.95,0.1,10.0
1951-09-02,16:15:00,LA,7.0,1.0,0.0,0.0,31.92,-92.73,0.5,100.0
1951-09-09,09:15:00,MS,6.0,2.0,0.0,0.0,33.5,-88.43,0.1,100.0
1951-09-09,16:20:00,OK,42.0,2.0,0.0,0.0,36.62,-95.02,2.0,67.0
1951-09-12,11:30:00,WI,3.0,3.0,1.0,0.0,44.63,-92.08,24.4,200.0
1951-09-23,21:30:00,KS,77.0,-9.0,0.0,0.0,38.62,-99.52,0.8,100.0
1951-09-26,15:45:00,WI,4.0,4.0,3.0,6.0,44.33,-89.3,26.4,100.0
1951-09-26,16:30:00,WI,5.0,4.0,9.0,1.0,43.47,-89.25,9.0,100.0
1951-09-26,21:00:00,MI,8.0,2.0,3.0,1.0,43.78,-85.87,2.3,440.0
1951-09-27,10:30:00,LA,8.0,2.0,0.0,0.0,29.87,-90.13,1.0,20.0
1951-10-21,20:30:00,OK,43.0,1.0,0.0,0.0,36.53,-97.07,2.0,880.0
1951-10-23,03:00:00,AR,2.0,2.0,4.0,0.0,35.0,-93.5,0.1,10.0
1951-11-01,06:40:00,VA,5.0,1.0,0.0,0.0,37.22,-76.52,0.1,230.0
1951-11-01,07:00:00,LA,9.0,1.0,0.0,0.0,30.08,-89.8,0.3,100.0
1951-11-13,13:15:00,IL,3.0,2.0,0.0,0.0,40.2,-89.72,47.4,50.0
1951-11-13,13:30:00,MO,6.0,3.0,1.0,0.0,36.62,-89.75,1.0,27.0
1951-11-13,14:50:00,IL,4.0,2.0,7.0,0.0,37.9,-89.53,7.1,250.0
1951-11-13,16:00:00,IN,4.0,2.0,0.0,0.0,41.6,-87.33,0.3,400.0
1951-11-13,17:50:00,KY,2.0,3.0,11.0,1.0,37.02,-88.33,2.0,10.0
1951-11-14,22:00:00,TN,1.0,2.0,0.0,0.0,35.22,-87.03,0.2,10.0
1951-11-15,15:00:00,AL,3.0,2.0,2.0,0.0,34.2,-86.7,0.1,150.0
1951-11-15,20:00:00,AL,5.0,2.0,6.0,0.0,34.83,-87.8,1.5,177.0
1951-11-16,01:00:00,AL,4.0,2.0,1.0,0.0,34.08,-86.52,1.5,10.0
1951-11-16,06:55:00,GA,3.0,1.0,0.0,0.0,31.53,-84.17,0.5,100.0
1951-12-04,11:25:00,FL,5.0,1.0,0.0,0.0,28.12,-82.03,0.1,27.0
1951-12-06,17:40:00,OR,1.0,1.0,0.0,0.0,44.18,-123.23,0.3,50.0
1951-12-06,18:00:00,IL,5.0,3.0,1.0,1.0,41.33,-89.18,21.9,150.0
1951-12-08,17:30:00,MS,7.0,-9.0,0.0,0.0,32.17,-90.8,0.5,350.0
1951-12-18,13:30:00,FL,6.0,1.0,0.0,0.0,30.35,-81.75,0.5,33.0
1951-12-18,17:00:00,MA,2.0,2.0,0.0,0.0,41.37,-70.53,0.1,10.0
1951-12-18,17:45:00,FL,8.0,2.0,0.0,0.0,27.75,-81.8,0.1,150.0
1951-12-18,18:00:00,FL,9.0,1.0,0.0,0.0,27.77,-82.63,2.8,100.0
1951-12-18,18:30:00,FL,7.0,2.0,0.0,0.0,27.78,-81.53,0.1,10.0
1951-12-20,15:15:00,MS,8.0,-9.0,0.0,0.0,33.13,-89.05,2.0,900.0
1952-01-17,19:34:00,PA,1.0,2.0,0.0,0.0,41.6,-80.3,0.5,400.0
1952-01-22,07:00:00,GA,1.0,2.0,8.0,0.0,31.27,-84.02,8.7,350.0
1952-01-22,09:00:00,AL,1.0,1.0,0.0,0.0,32.92,-85.97,0.1,10.0
1952-01-26,15:30:00,AR,1.0,1.0,0.0,0.0,34.42,-91.4,0.1,10.0
1952-01-26,16:00:00,AR,2.0,1.0,0.0,0.0,34.48,-91.55,0.1,10.0
1952-01-28,03:40:00,GA,2.0,1.0,0.0,0.0,33.03,-83.97,3.8,400.0
1952-01-28,05:30:00,FL,1.0,1.0,3.0,0.0,30.47,-85.25,0.5,17.0
1952-01-28,06:00:00,GA,3.0,1.0,1.0,0.0,31.58,-84.17,2.0,100.0
1952-01-28,06:30:00,GA,4.0,2.0,0.0,0.0,31.52,-83.78,1.0,100.0
1952-01-28,06:45:00,FL,2.0,2.0,0.0,0.0,30.5,-84.23,1.5,33.0
1952-01-28,07:10:00,GA,5.0,1.0,2.0,0.0,31.47,-83.5,0.1,400.0
1952-01-28,07:30:00,GA,6.0,1.0,1.0,0.0,32.58,-82.33,0.1,33.0
1952-02-01,15:00:00,TX,1.0,2.0,0.0,0.0,30.08,-93.77,1.0,67.0
1952-02-13,04:00:00,LA,1.0,0.0,0.0,0.0,32.98,-94.0,1.0,133.0
1952-02-13,16:30:00,AR,3.0,2.0,5.0,0.0,35.95,-90.15,0.3,10.0
1952-02-13,17:00:00,TN,1.0,2.0,0.0,0.0,36.0,-88.12,0.3,300.0
1952-02-13,17:10:00,MO,1.0,2.0,0.0,0.0,36.07,-89.93,6.8,100.0
1952-02-13,19:30:00,MS,1.0,0.0,0.0,0.0,32.77,-89.1,0.1,10.0
1952-02-13,19:45:00,TN,2.0,1.0,0.0,0.0,36.05,-87.03,0.3,200.0
1952-02-13,20:00:00,AL,2.0,3.0,14.0,1.0,33.57,-87.67,5.6,100.0
1952-02-13,20:30:00,AL,3.0,1.0,6.0,0.0,34.02,-86.75,6.0,400.0
1952-02-13,21:00:00,TN,3.0,1.0,0.0,0.0,35.23,-86.82,0.2,400.0
1952-02-13,21:30:00,AL,4.0,3.0,26.0,1.0,33.6,-86.93,0.1,200.0
1952-02-13,22:00:00,TN,4.0,3.0,2.0,0.0,35.22,-86.6,7.4,350.0
1952-02-13,22:00:00,MS,3.0,1.0,1.0,0.0,33.85,-88.47,0.1,10.0
1952-02-13,22:30:00,MS,2.0,1.0,2.0,0.0,30.42,-89.48,0.1,10.0
1952-02-13,22:30:00,TN,5.0,4.0,44.0,3.0,35.2,-86.3,12.7,100.0
1952-02-13,23:00:00,TN,6.0,3.0,2.0,0.0,35.25,-85.83,5.1,400.0
1952-02-19,09:00:00,LA,2.0,2.0,5.0,0.0,32.35,-94.0,0.5,200.0
1952-02-20,09:10:00,FL,3.0,2.0,4.0,0.0,30.17,-85.7,1.5,73.0
1952-02-26,10:20:00,FL,4.0,1.0,0.0,0.0,26.57,-80.12,1.5,17.0
1952-02-29,16:00:00,TN,7.0,1.0,166.0,3.0,35.42,-86.7,0.1,100.0
1952-02-29,16:30:00,TN,8.0,4.0,150.0,2.0,35.15,-86.58,2.0,300.0
1952-02-29,16:40:00,TN,10.0,2.0,0.0,0.0,35.53,-85.85,1.0,400.0
1952-02-29,17:00:00,AL,5.0,3.0,12.0,0.0,34.5,-85.7,3.3,400.0
1952-02-29,17:30:00,TN,9.0,2.0,0.0,0.0,35.3,-84.67,15.3,587.0
1952-02-29,19:00:00,GA,7.0,2.0,0.0,0.0,34.4,-83.33,7.8,77.0
1952-02-29,19:30:00,GA,8.0,2.0,3.0,0.0,34.37,-83.58,9.4,300.0
1952-02-29,20:15:00,GA,9.0,2.0,5.0,0.0,34.12,-83.67,0.2,17.0
1952-03-02,22:00:00,TX,2.0,0.0,0.0,0.0,32.97,-96.58,0.2,10.0
1952-03-03,05:45:00,AR,4.0,1.0,0.0,0.0,35.13,-93.93,0.6,50.0
1952-03-03,13:10:00,AL,6.0,3.0,6.0,0.0,33.33,-87.9,3.3,440.0
1952-03-03,20:11:00,GA,10.0,3.0,4.0,0.0,32.8,-83.68,4.3,400.0
1952-03-10,08:30:00,LA,3.0,3.0,0.0,0.0,32.23,-93.65,50.9,650.0
1952-03-13,14:20:00,GA,11.0,1.0,0.0,0.0,31.65,-84.17,1.0,150.0
1952-03-17,19:30:00,TX,3.0,1.0,0.0,0.0,33.88,-98.58,0.1,33.0
1952-03-17,20:00:00,TX,4.0,0.0,0.0,0.0,32.92,-98.25,0.5,20.0
1952-03-18,17:25:00,MO,2.0,2.0,1.0,0.0,37.75,-90.5,18.4,100.0
1952-03-18,18:07:00,IL,1.0,1.0,1.0,0.0,39.18,-90.37,3.0,10.0
1952-03-18,18:21:00,IL,2.0,2.0,0.0,0.0,38.1,-89.93,4.9,100.0
1952-03-18,18:30:00,MO,3.0,2.0,0.0,0.0,37.37,-89.78,6.2,500.0
1952-03-21,14:40:00,AR,5.0,4.0,9.0,7.0,34.02,-94.02,13.0,833.0
1952-03-21,16:00:00,AR,6.0,3.0,0.0,0.0,34.72,-92.82,17.7,440.0
1952-03-21,16:50:00,AR,10.0,4.0,325.0,50.0,35.22,-91.7,14.6,1760.0
1952-03-21,17:00:00,AR,7.0,2.0,6.0,0.0,34.95,-92.42,0.1,10.0
1952-03-21,17:00:00,AR,8.0,4.0,6.0,2.0,34.9,-91.85,7.6,10.0
1952-03-21,17:00:00,AR,9.0,3.0,9.0,9.0,34.53,-91.8,16.2,10.0
1952-03-21,17:20:00,AR,12.0,-9.0,5.0,1.0,34.72,-91.57,0.1,417.0
1952-03-21,17:20:00,AR,11.0,2.0,15.0,5.0,34.8,-91.8,13.3,417.0
1952-03-21,17:30:00,AR,13.0,3.0,0.0,0.0,35.13,-91.45,17.6,600.0
1952-03-21,17:30:00,AR,14.0,4.0,180.0,29.0,35.0,-91.25,13.1,880.0
1952-03-21,17:40:00,AR,15.0,3.0,6.0,0.0,35.47,-91.2,28.5,440.0
1952-03-21,18:00:00,AR,16.0,4.0,5.0,4.0,35.42,-91.0,0.1,880.0
1952-03-21,18:00:00,TN,11.0,4.0,10.0,2.0,36.02,-89.2,4.7,200.0
1952-03-21,18:45:00,AR,17.0,3.0,96.0,3.0,35.6,-90.72,51.8,880.0
1952-03-21,18:45:00,AR,18.0,3.0,5.0,1.0,35.53,-90.42,9.4,200.0
1952-03-21,19:00:00,AR,19.0,3.0,57.0,1.0,35.67,-90.52,39.7,880.0
1952-03-21,20:00:00,MO,4.0,4.0,100.0,17.0,36.05,-89.82,6.5,880.0
1952-03-21,20:30:00,TN,13.0,4.0,5.0,4.0,36.1,-89.27,2.0,200.0
1952-03-21,20:30:00,TN,12.0,3.0,30.0,10.0,35.95,-89.43,18.1,1000.0
1952-03-21,20:30:00,MS,4.0,-9.0,1.0,0.0,32.47,-90.12,0.1,20.0
1952-03-21,22:00:00,MS,5.0,4.0,74.0,16.0,34.87,-89.68,29.6,427.0
1952-03-21,22:00:00,MS,5.0,4.0,24.0,9.0,34.87,-89.68,10.9,100.0
1952-03-21,22:00:00,TN,18.0,4.0,50.0,7.0,35.0,-89.58,18.7,427.0
1952-03-21,22:45:00,TN,14.0,2.0,2.0,2.0,35.8,-88.78,0.1,150.0
1952-03-21,22:50:00,TN,15.0,3.0,3.0,0.0,35.85,-88.67,0.1,100.0
1952-03-21,23:00:00,TN,16.0,2.0,8.0,1.0,35.93,-88.5,0.1,150.0
1952-03-21,23:17:00,TN,17.0,3.0,19.0,0.0,36.02,-88.27,5.1,177.0
1952-03-21,23:30:00,TN,19.0,4.0,157.0,38.0,35.27,-88.98,46.8,177.0
1952-03-21,23:55:00,TN,20.0,2.0,0.0,0.0,35.85,-87.68,0.3,500.0
1952-03-22,00:05:00,KY,1.0,3.0,18.0,0.0,37.53,-85.72,2.7,10.0
1952-03-22,00:20:00,TN,21.0,2.0,10.0,3.0,35.87,-87.58,0.5,40.0
1952-03-22,11:15:00,TN,22.0,1.0,1.0,0.0,36.25,-85.93,0.3,10.0
1952-03-22,15:00:00,AL,7.0,4.0,50.0,4.0,34.6,-87.0,21.6,100.0
1952-04-03,18:00:00,TX,5.0,2.0,1.0,0.0,33.6,-96.7,4.9,200.0
1952-04-03,23:00:00,LA,4.0,1.0,0.0,0.0,32.95,-92.83,2.0,67.0
1952-04-04,02:00:00,LA,5.0,3.0,10.0,0.0,30.17,-92.87,36.7,100.0
1952-04-04,03:30:00,LA,7.0,2.0,3.0,0.0,29.87,-91.62,6.4,20.0
1952-04-04,03:30:00,LA,6.0,2.0,33.0,4.0,30.37,-92.13,20.4,67.0
1952-04-04,06:20:00,AL,8.0,1.0,2.0,0.0,30.7,-88.28,0.2,200.0
1952-04-04,09:20:00,FL,5.0,1.0,1.0,0.0,30.17,-85.7,0.1,20.0
1952-04-05,00:45:00,NC,1.0,2.0,0.0,0.0,35.8,-78.88,6.9,300.0
1952-04-05,09:15:00,VA,1.0,2.0,2.0,0.0,38.22,-78.83,1.0,150.0
1952-04-05,10:00:00,VA,2.0,2.0,0.0,0.0,38.37,-78.73,4.9,10.0
1952-04-05,12:00:00,MD,1.0,1.0,0.0,0.0,39.45,-77.55,1.0,50.0
1952-04-05,12:15:00,PA,2.0,3.0,4.0,0.0,39.8,-76.98,17.5,10.0
1952-04-05,13:00:00,PA,3.0,0.0,6.0,0.0,40.23,-76.8,0.1,10.0
1952-04-05,14:00:00,MD,2.0,1.0,1.0,0.0,39.63,-77.42,1.0,50.0
1952-04-05,15:00:00,MD,3.0,0.0,0.0,0.0,39.12,-75.75,0.3,33.0
